transaction_id,timestamp,payment_method,amount,currency,merchant,region,customer_id,is_fraud
520b8392,2026-09-15 03:33:00,Wallet,61.06,USD,Travel Booking,Southern Europe,CUST-4358,0
fa3769c2,2026-09-15 03:34:00,Card,505.41,USD,Electronics Hub,Southern Europe,CUST-5926,0
65d016d4,2026-09-15 03:38:00,Wallet,243.27,EUR,Uber,North America,CUST-3758,0
9f2f7daf,2026-09-15 03:38:00,Card,567.85,USD,Electronics Hub,Southern Europe,CUST-1351,0
efe437e7,2026-09-15 03:39:00,ACH,206.15,USD,Netflix,Western Europe,CUST-3368,0
f7bf30fb,2026-09-15 03:41:00,Wallet,16.16,EUR,Local Coffee Shop,Southern Europe,CUST-9547,0
2a7fcd0c,2026-09-15 03:42:00,Card,292.24,USD,Netflix,Northern Europe,CUST-6243,0
add7453e,2026-09-15 03:52:00,Card,401.43,USD,Pharmacy Plus,Eastern Europe,CUST-9309,0
25033da5,2026-09-15 04:01:00,Card,456.72,USD,Local Coffee Shop,Western Europe,CUST-2088,0
3e2816f3,2026-09-15 04:08:00,Wallet,372.65,EUR,Spotify,North America,CUST-8509,0
3747b0c8,2026-09-15 04:10:00,Card,126.46,EUR,Spotify,North America,CUST-8338,0
e289aaa8,2026-09-15 04:15:00,Card,91.67,EUR,Pharmacy Plus,Western Europe,CUST-1425,0
cde9f275,2026-09-15 04:17:00,Card,350.9,EUR,Shopify Store,Western Europe,CUST-6954,0
0e19f214,2026-09-15 04:45:00,ACH,568.17,USD,GameStore,Western Europe,CUST-6387,0
ae6d5263,2026-09-15 05:01:00,Card,82.14,EUR,Electronics Hub,Eastern Europe,CUST-4425,0
dea0dbe4,2026-09-15 05:08:00,ACH,415.22,EUR,Netflix,Northern Europe,CUST-8519,0
35a821ac,2026-09-15 05:11:00,Card,520.76,USD,Shopify Store,Southern Europe,CUST-6756,0
5c2d1697,2026-09-15 05:13:00,ACH,439.83,USD,Shopify Store,Southern Europe,CUST-8022,0
b9a45101,2026-09-15 05:34:00,Card,694.86,USD,Netflix,Eastern Europe,CUST-9426,0
df8aec5b,2026-09-15 05:34:00,ACH,565.66,EUR,Uber,Northern Europe,CUST-1864,0
a74d352d,2026-09-15 05:35:00,Card,674.67,EUR,Netflix,Eastern Europe,CUST-9276,0
396e5203,2026-09-15 05:42:00,ACH,501.1,EUR,Spotify,Southern Europe,CUST-8139,0
8c4bcae5,2026-09-15 05:43:00,ACH,139.4,EUR,Fashion Outlet,Southern Europe,CUST-6577,0
b7f644b2,2026-09-15 05:47:00,Wallet,434.75,USD,Local Coffee Shop,Eastern Europe,CUST-5738,0
8d1805c2,2026-09-15 05:50:00,ACH,675.09,USD,Amazon,Northern Europe,CUST-7492,0
500689a0,2026-09-15 06:03:00,ACH,68.66,EUR,Shopify Store,North America,CUST-1053,0
0dcad73b,2026-09-15 06:19:00,Wallet,536.01,EUR,Spotify,Eastern Europe,CUST-9920,0
a03bedd9,2026-09-15 06:19:00,Wallet,121.96,EUR,Fashion Outlet,Northern Europe,CUST-7423,0
321ae3bc,2026-09-15 06:20:00,Card,575.74,USD,Amazon,North America,CUST-2892,0
585e34fb,2026-09-15 06:23:00,ACH,85.82,USD,Travel Booking,Southern Europe,CUST-6562,0
efe49162,2026-09-15 06:27:00,ACH,496.23,USD,Grocery Mart,North America,CUST-9947,0
166639f5,2026-09-15 06:28:00,Card,702.36,USD,GameStore,Eastern Europe,CUST-9212,0
7874226f,2026-09-15 06:31:00,Wallet,559.7,EUR,GameStore,Western Europe,CUST-7701,0
ce9cbabe,2026-09-15 06:34:00,Card,335.0,EUR,Spotify,Northern Europe,CUST-6971,0
9f03e27e,2026-09-15 06:46:00,Wallet,240.53,USD,Grocery Mart,Northern Europe,CUST-7798,0
54b313cf,2026-09-15 06:49:00,Card,434.14,USD,Travel Booking,North America,CUST-3147,0
75bb6d26,2026-09-15 06:53:00,Wallet,577.4,USD,Travel Booking,Southern Europe,CUST-4243,0
846ec090,2026-09-15 07:05:00,ACH,667.24,EUR,Uber,Southern Europe,CUST-2488,0
b894eea5,2026-09-15 07:06:00,Card,595.76,EUR,Pharmacy Plus,Northern Europe,CUST-6140,0
08ad40a9,2026-09-15 07:09:00,Wallet,32.8,EUR,Grocery Mart,Eastern Europe,CUST-4796,0
3f4506ca,2026-09-15 07:10:00,ACH,361.08,USD,Shopify Store,North America,CUST-2218,0
243d209a,2026-09-15 07:28:00,ACH,453.09,EUR,Netflix,Northern Europe,CUST-4949,0
3dc66b99,2026-09-15 07:31:00,Card,229.96,EUR,GameStore,Western Europe,CUST-4457,0
8bac1a77,2026-09-15 07:32:00,Wallet,189.81,USD,Fashion Outlet,Southern Europe,CUST-4462,0
de7f3f41,2026-09-15 07:32:00,Card,733.13,EUR,Uber,Northern Europe,CUST-7635,0
f3018e82,2026-09-15 07:37:00,Wallet,396.84,EUR,Uber,Northern Europe,CUST-6882,0
dc34cff4,2026-09-15 07:46:00,ACH,1874.18,EUR,Fashion Outlet,Western Europe,CUST-2598,1
4602f265,2026-09-15 07:57:00,Card,787.57,EUR,Amazon,North America,CUST-9881,0
74f931d0,2026-09-15 08:00:00,Card,274.57,EUR,Amazon,Northern Europe,CUST-6622,0
81754e22,2026-09-15 08:10:00,Card,522.7,EUR,Grocery Mart,Eastern Europe,CUST-6895,0
73009bcf,2026-09-15 08:11:00,Wallet,483.87,EUR,Shopify Store,Eastern Europe,CUST-6691,0
621092bb,2026-09-15 08:16:00,ACH,405.46,USD,Grocery Mart,North America,CUST-8835,0
92ae73fe,2026-09-15 08:20:00,ACH,467.11,USD,Shopify Store,Northern Europe,CUST-7666,0
3fac9fb6,2026-09-15 08:24:00,Wallet,2453.28,USD,Grocery Mart,Southern Europe,CUST-5808,1
01bb3e9e,2026-09-15 08:25:00,Wallet,374.63,USD,Grocery Mart,Southern Europe,CUST-7716,0
2286f5c3,2026-09-15 08:28:00,Card,396.23,EUR,Local Coffee Shop,North America,CUST-5507,0
4e710fec,2026-09-15 08:34:00,ACH,344.76,USD,Grocery Mart,Eastern Europe,CUST-6360,0
e0792cad,2026-09-15 08:52:00,Wallet,154.84,EUR,Amazon,North America,CUST-1474,0
3254d977,2026-09-15 08:52:00,Card,659.15,EUR,Pharmacy Plus,Northern Europe,CUST-7119,0
c4967ebf,2026-09-15 09:00:00,ACH,599.1,USD,Shopify Store,Eastern Europe,CUST-2615,0
5d0beb32,2026-09-15 09:00:00,Wallet,784.13,EUR,Netflix,North America,CUST-7672,0
41ce521f,2026-09-15 09:06:00,ACH,197.25,USD,Shopify Store,Western Europe,CUST-2929,0
254a7038,2026-09-15 09:14:00,Card,696.25,EUR,Local Coffee Shop,Northern Europe,CUST-5085,0
69a7aff0,2026-09-15 09:19:00,Wallet,303.39,EUR,Electronics Hub,North America,CUST-3512,0
7852843c,2026-09-15 09:35:00,Wallet,322.01,EUR,Shopify Store,Western Europe,CUST-7462,0
7f96bf68,2026-09-15 09:43:00,ACH,448.68,EUR,Grocery Mart,Eastern Europe,CUST-2407,0
49ea6e2b,2026-09-15 09:43:00,Card,360.23,USD,Amazon,Northern Europe,CUST-3706,0
d11aac49,2026-09-15 09:46:00,ACH,427.79,USD,Spotify,Southern Europe,CUST-7742,0
45220fa2,2026-09-15 09:47:00,Card,588.12,EUR,GameStore,Northern Europe,CUST-8266,0
44cd3974,2026-09-15 09:47:00,Wallet,423.54,USD,Amazon,Northern Europe,CUST-2578,0
18da97ef,2026-09-15 09:49:00,Wallet,341.42,USD,GameStore,Southern Europe,CUST-7027,0
8e3a43d3,2026-09-15 09:51:00,Wallet,104.58,EUR,Electronics Hub,Western Europe,CUST-1706,0
ebf3ed6c,2026-09-15 09:53:00,ACH,199.65,EUR,GameStore,Eastern Europe,CUST-5793,0
1fb99af1,2026-09-15 09:55:00,ACH,675.5,EUR,GameStore,Southern Europe,CUST-7028,0
cd2fc9dc,2026-09-15 09:57:00,Card,232.91,USD,Fashion Outlet,Northern Europe,CUST-7976,0
83217c72,2026-09-15 10:05:00,ACH,269.26,USD,Shopify Store,Eastern Europe,CUST-6156,0
0261a0d0,2026-09-15 10:09:00,Card,46.81,USD,GameStore,North America,CUST-7506,0
50129850,2026-09-15 10:15:00,Card,232.83,EUR,Spotify,Eastern Europe,CUST-1795,0
6c842d67,2026-09-15 10:16:00,Card,327.95,USD,Electronics Hub,Southern Europe,CUST-6558,0
2c9bdaa5,2026-09-15 10:23:00,Wallet,96.85,EUR,Grocery Mart,Western Europe,CUST-6877,0
d38c90c1,2026-09-15 10:24:00,Card,750.03,USD,GameStore,Eastern Europe,CUST-2264,0
39bc2e55,2026-09-15 10:24:00,Wallet,767.01,EUR,Electronics Hub,Eastern Europe,CUST-2994,0
780826b5,2026-09-15 10:24:00,Card,1470.75,EUR,Grocery Mart,Western Europe,CUST-4669,1
5af76716,2026-09-15 10:30:00,Wallet,719.84,EUR,Local Coffee Shop,North America,CUST-2891,0
b9fc825c,2026-09-15 10:37:00,ACH,592.98,EUR,Pharmacy Plus,Southern Europe,CUST-8126,0
0c40b942,2026-09-15 10:44:00,Card,623.4,EUR,Grocery Mart,Northern Europe,CUST-6453,0
76f9cab0,2026-09-15 10:48:00,Card,14.09,USD,Netflix,Southern Europe,CUST-1883,0
fae82143,2026-09-15 10:54:00,Wallet,86.77,USD,Travel Booking,North America,CUST-8134,0
1179ecc8,2026-09-15 10:58:00,Wallet,358.1,USD,Travel Booking,Northern Europe,CUST-5162,0
94f3fe10,2026-09-15 11:02:00,Card,697.4,USD,Pharmacy Plus,Northern Europe,CUST-4261,0
4ab1597a,2026-09-15 11:02:00,Wallet,409.75,EUR,Electronics Hub,North America,CUST-9159,0
be968a73,2026-09-15 11:07:00,Wallet,260.78,USD,Amazon,North America,CUST-3851,0
f3689de8,2026-09-15 11:12:00,ACH,247.91,USD,Pharmacy Plus,Southern Europe,CUST-8806,0
961b7f7c,2026-09-15 11:12:00,Wallet,225.14,EUR,Uber,Southern Europe,CUST-8148,0
46da8c27,2026-09-15 11:14:00,Wallet,371.95,EUR,Spotify,Western Europe,CUST-3487,0
e97b8b55,2026-09-15 11:16:00,Card,653.32,USD,GameStore,North America,CUST-9418,0
3b3942e6,2026-09-15 11:19:00,Wallet,610.49,EUR,Shopify Store,Southern Europe,CUST-5663,0
b29ae8a2,2026-09-15 11:19:00,ACH,610.16,USD,Grocery Mart,Southern Europe,CUST-3815,0
395075b8,2026-09-15 11:27:00,Card,566.85,USD,Amazon,Southern Europe,CUST-6492,0
907278d0,2026-09-15 11:33:00,ACH,445.46,EUR,GameStore,Southern Europe,CUST-8487,0
4aebabab,2026-09-15 11:41:00,Wallet,361.33,USD,Shopify Store,North America,CUST-8057,0
19beed36,2026-09-15 11:50:00,Card,125.4,EUR,Grocery Mart,North America,CUST-1000,0
f46da6cc,2026-09-15 11:54:00,Wallet,1678.66,EUR,Electronics Hub,Western Europe,CUST-8334,1
104db4a5,2026-09-15 11:57:00,ACH,467.95,USD,Electronics Hub,Eastern Europe,CUST-4450,0
a766c3e2,2026-09-15 11:57:00,Wallet,621.22,EUR,Grocery Mart,Eastern Europe,CUST-4871,0
2612db14,2026-09-15 12:00:00,Card,464.84,EUR,GameStore,Northern Europe,CUST-9465,0
bd38f93f,2026-09-15 12:05:00,Card,571.4,USD,Amazon,Eastern Europe,CUST-5343,0
9279f0a2,2026-09-15 12:07:00,Card,186.76,USD,Travel Booking,Eastern Europe,CUST-6741,0
c3368c1f,2026-09-15 12:09:00,ACH,628.43,USD,Grocery Mart,Northern Europe,CUST-9767,0
3997432a,2026-09-15 12:33:00,Wallet,465.52,EUR,Spotify,Southern Europe,CUST-7998,0
854ce918,2026-09-15 12:34:00,Wallet,105.6,USD,Local Coffee Shop,Southern Europe,CUST-2364,0
e9a0b0d3,2026-09-15 12:38:00,Wallet,661.14,USD,Uber,Southern Europe,CUST-2714,0
2c4cf637,2026-09-15 12:41:00,Card,326.34,EUR,Fashion Outlet,Northern Europe,CUST-4169,0
b3652335,2026-09-15 12:47:00,Wallet,471.45,USD,GameStore,Eastern Europe,CUST-8657,0
65ab0d3d,2026-09-15 12:50:00,Wallet,761.71,USD,Travel Booking,North America,CUST-5211,0
41308725,2026-09-15 12:54:00,Card,735.08,EUR,GameStore,North America,CUST-7213,0
ba2dd04b,2026-09-15 12:57:00,Card,457.36,EUR,Grocery Mart,Northern Europe,CUST-8598,0
67c79268,2026-09-15 13:05:00,ACH,164.52,USD,Travel Booking,Western Europe,CUST-5704,0
e70c691a,2026-09-15 13:06:00,ACH,560.54,EUR,Pharmacy Plus,Northern Europe,CUST-6090,1
047a5034,2026-09-15 13:08:00,Card,778.96,EUR,Shopify Store,North America,CUST-3391,0
b649fe39,2026-09-15 13:27:00,ACH,486.08,EUR,GameStore,Northern Europe,CUST-8881,0
95c8673e,2026-09-15 13:32:00,Card,162.69,USD,Amazon,Western Europe,CUST-6246,0
f195d759,2026-09-15 13:38:00,ACH,221.37,EUR,Shopify Store,Southern Europe,CUST-4222,0
fab6db79,2026-09-15 13:43:00,Card,674.6,USD,Grocery Mart,Northern Europe,CUST-9558,0
23403d5c,2026-09-15 13:45:00,ACH,331.45,USD,Grocery Mart,North America,CUST-6287,0
1de4e14e,2026-09-15 13:47:00,ACH,544.09,EUR,GameStore,Northern Europe,CUST-5305,0
e128667f,2026-09-15 13:52:00,Wallet,321.54,USD,Netflix,Southern Europe,CUST-4635,0
e248bb7d,2026-09-15 13:58:00,ACH,646.81,USD,Grocery Mart,Eastern Europe,CUST-9872,0
f4bc5641,2026-09-15 14:02:00,Card,782.72,EUR,Pharmacy Plus,North America,CUST-6764,0
196d03f1,2026-09-15 14:03:00,ACH,17.52,USD,Spotify,Eastern Europe,CUST-3900,0
9b48162f,2026-09-15 14:08:00,ACH,770.73,USD,Travel Booking,Eastern Europe,CUST-1018,0
b359598e,2026-09-15 14:13:00,ACH,272.65,USD,GameStore,Southern Europe,CUST-1833,0
1a90bdc5,2026-09-15 14:15:00,Wallet,725.52,EUR,Amazon,Southern Europe,CUST-9107,0
7ed7bf5a,2026-09-15 14:26:00,Wallet,177.17,EUR,Spotify,Northern Europe,CUST-8097,0
93926e4c,2026-09-15 14:27:00,Card,38.5,USD,Netflix,Southern Europe,CUST-9703,0
54a2bef2,2026-09-15 14:29:00,Wallet,768.46,EUR,Fashion Outlet,Southern Europe,CUST-4147,0
434ac186,2026-09-15 14:44:00,Wallet,68.06,USD,Electronics Hub,Western Europe,CUST-9380,0
a266d268,2026-09-15 14:46:00,Wallet,521.52,EUR,Travel Booking,North America,CUST-7351,0
e66f63cb,2026-09-15 14:53:00,Card,294.13,USD,Uber,Northern Europe,CUST-9451,0
b9c58a8e,2026-09-15 14:58:00,ACH,695.29,USD,Shopify Store,Southern Europe,CUST-1805,0
f4f9ccdf,2026-09-15 15:18:00,ACH,567.62,EUR,Travel Booking,Western Europe,CUST-6968,0
35fb2d14,2026-09-15 15:23:00,Card,134.99,EUR,Amazon,Western Europe,CUST-6546,0
449e45ad,2026-09-15 15:27:00,Wallet,143.47,EUR,Fashion Outlet,Northern Europe,CUST-9492,0
50d1141d,2026-09-15 15:27:00,ACH,420.33,USD,Amazon,North America,CUST-8772,0
5ec41e87,2026-09-15 15:30:00,ACH,463.35,EUR,Uber,Northern Europe,CUST-2169,0
4bfa8fa8,2026-09-15 15:32:00,ACH,516.4,USD,Grocery Mart,Eastern Europe,CUST-1426,0
7d2cedc5,2026-09-15 15:33:00,Wallet,760.21,EUR,Amazon,Southern Europe,CUST-3962,0
64762a32,2026-09-15 15:33:00,Wallet,22.34,EUR,Electronics Hub,Northern Europe,CUST-3812,0
9d7b6875,2026-09-15 15:37:00,Wallet,487.64,USD,Fashion Outlet,Eastern Europe,CUST-5687,0
68bac2fe,2026-09-15 15:39:00,Wallet,346.77,USD,Netflix,North America,CUST-3431,0
98c4f83b,2026-09-15 15:53:00,Wallet,773.64,USD,Fashion Outlet,Southern Europe,CUST-4095,0
b87b5639,2026-09-15 15:56:00,Wallet,307.99,USD,Uber,Northern Europe,CUST-3628,0
4b8e540c,2026-09-15 16:02:00,Card,797.45,USD,Shopify Store,Southern Europe,CUST-7030,0
19213068,2026-09-15 16:09:00,Card,792.86,USD,Travel Booking,North America,CUST-9300,0
a2ab7b51,2026-09-15 16:12:00,Wallet,392.08,USD,Pharmacy Plus,Southern Europe,CUST-2702,0
3844500c,2026-09-15 16:13:00,Wallet,2036.83,USD,Amazon,Southern Europe,CUST-2643,1
d9907b40,2026-09-15 16:22:00,ACH,764.2,USD,Fashion Outlet,Western Europe,CUST-2232,0
3bfab65f,2026-09-15 16:22:00,Wallet,678.24,USD,Netflix,Western Europe,CUST-7849,0
07553d75,2026-09-15 16:28:00,Wallet,66.43,EUR,Shopify Store,Western Europe,CUST-6588,0
68f05618,2026-09-15 16:30:00,Wallet,169.77,USD,Uber,Northern Europe,CUST-8591,0
ba297fbd,2026-09-15 16:39:00,Wallet,647.74,EUR,Grocery Mart,Western Europe,CUST-6604,0
f99fcdb6,2026-09-15 16:40:00,Card,101.76,USD,Electronics Hub,Northern Europe,CUST-1473,0
d42a08e3,2026-09-15 16:43:00,ACH,58.95,USD,Grocery Mart,North America,CUST-3284,0
7678d833,2026-09-15 16:43:00,Wallet,406.24,EUR,Netflix,North America,CUST-6558,0
a93f2d95,2026-09-15 16:46:00,Card,454.27,USD,Travel Booking,North America,CUST-4006,0
594aecbc,2026-09-15 16:59:00,Wallet,110.07,USD,Pharmacy Plus,Southern Europe,CUST-9073,0
f3656692,2026-09-15 16:59:00,ACH,756.76,EUR,Fashion Outlet,North America,CUST-3890,0
825ceff8,2026-09-15 17:11:00,ACH,98.13,EUR,Uber,Southern Europe,CUST-8079,0
47894ebe,2026-09-15 17:21:00,Card,474.59,USD,GameStore,Western Europe,CUST-7751,0
9ad740f0,2026-09-15 17:24:00,ACH,179.56,EUR,Spotify,Southern Europe,CUST-4603,0
c5a3535b,2026-09-15 17:26:00,Card,230.12,EUR,Grocery Mart,Eastern Europe,CUST-3482,0
acb155fd,2026-09-15 17:38:00,Card,413.79,USD,Amazon,Western Europe,CUST-2294,0
8e82418a,2026-09-15 17:41:00,Card,17.37,EUR,Local Coffee Shop,North America,CUST-7554,0
c728d02e,2026-09-15 17:43:00,Card,391.02,USD,Grocery Mart,Eastern Europe,CUST-3424,0
8011f152,2026-09-15 17:46:00,Wallet,575.56,USD,Spotify,Southern Europe,CUST-7924,0
8b31e8c3,2026-09-15 17:47:00,Card,496.64,USD,Pharmacy Plus,North America,CUST-4501,0
a66cd82d,2026-09-15 17:48:00,Wallet,522.23,USD,Pharmacy Plus,Southern Europe,CUST-7689,0
b0e50c35,2026-09-15 17:49:00,Card,148.99,USD,Fashion Outlet,Eastern Europe,CUST-8766,0
679601ff,2026-09-15 17:58:00,Card,325.22,EUR,Fashion Outlet,Eastern Europe,CUST-2514,0
d4bef03a,2026-09-15 18:02:00,Wallet,193.87,USD,Local Coffee Shop,Western Europe,CUST-7612,0
ffa4dbdf,2026-09-15 18:18:00,Wallet,698.14,USD,Grocery Mart,North America,CUST-3871,0
788c242d,2026-09-15 18:19:00,Card,703.82,EUR,Grocery Mart,Eastern Europe,CUST-1480,0
46ae21e8,2026-09-15 18:26:00,Card,12.97,USD,Netflix,Southern Europe,CUST-2271,0
2d9b0b55,2026-09-15 18:27:00,Card,790.57,EUR,Uber,Northern Europe,CUST-6466,0
acd4d5b9,2026-09-15 18:42:00,ACH,518.76,USD,Shopify Store,North America,CUST-6149,0
fbb9bb77,2026-09-15 18:46:00,ACH,662.51,EUR,Uber,Southern Europe,CUST-6942,0
b14bba25,2026-09-15 18:49:00,Card,202.39,USD,Spotify,Southern Europe,CUST-2879,0
3d150d53,2026-09-15 18:50:00,Card,497.32,USD,Electronics Hub,Northern Europe,CUST-3748,0
9ea403eb,2026-09-15 18:58:00,ACH,528.29,EUR,Travel Booking,Western Europe,CUST-7088,0
8cc40eb3,2026-09-15 18:58:00,Card,144.57,EUR,Netflix,Southern Europe,CUST-5879,0
c56b653e,2026-09-15 19:00:00,ACH,602.87,EUR,Local Coffee Shop,North America,CUST-7363,0
6e6b40f5,2026-09-15 19:03:00,ACH,105.94,USD,GameStore,Southern Europe,CUST-3521,0
aaed8a24,2026-09-15 19:08:00,Card,716.83,EUR,Fashion Outlet,North America,CUST-2845,0
0ef212aa,2026-09-15 19:20:00,ACH,388.4,USD,Shopify Store,Southern Europe,CUST-2717,0
38436a78,2026-09-15 19:34:00,Card,773.55,EUR,Grocery Mart,Northern Europe,CUST-9415,0
7ae3b82d,2026-09-15 19:39:00,Wallet,601.33,EUR,Shopify Store,Western Europe,CUST-2478,0
35f49494,2026-09-15 19:45:00,Wallet,765.96,USD,Electronics Hub,Western Europe,CUST-1655,0
5df9391a,2026-09-15 19:51:00,ACH,779.57,EUR,Netflix,North America,CUST-6982,0
22c43e09,2026-09-15 19:52:00,Card,775.41,EUR,Uber,North America,CUST-6171,0
cafee585,2026-09-15 19:57:00,ACH,265.17,EUR,Netflix,North America,CUST-8180,0
c628ee98,2026-09-15 19:57:00,Card,142.96,EUR,Grocery Mart,Northern Europe,CUST-8880,0
2be208b5,2026-09-15 19:59:00,ACH,516.28,USD,Local Coffee Shop,Eastern Europe,CUST-7806,0
4e269390,2026-09-15 20:00:00,Wallet,258.11,USD,Fashion Outlet,Northern Europe,CUST-7176,0
5e189755,2026-09-15 20:05:00,ACH,217.45,USD,Electronics Hub,Southern Europe,CUST-7006,0
40e2d654,2026-09-15 20:08:00,ACH,77.97,USD,Shopify Store,Northern Europe,CUST-2259,0
2bf8faa0,2026-09-15 20:08:00,ACH,334.66,EUR,Spotify,Northern Europe,CUST-3759,0
8219d3f5,2026-09-15 20:15:00,ACH,259.99,USD,Netflix,Southern Europe,CUST-3932,0
81ddf13d,2026-09-15 20:17:00,Wallet,185.32,EUR,Grocery Mart,Northern Europe,CUST-1473,0
73c0c34d,2026-09-15 20:18:00,Wallet,661.45,USD,Local Coffee Shop,Northern Europe,CUST-1992,0
a9c30759,2026-09-15 20:27:00,Card,101.17,USD,Shopify Store,Southern Europe,CUST-6471,0
401ee24a,2026-09-15 20:27:00,Wallet,136.76,USD,Spotify,North America,CUST-5438,0
cf3ac627,2026-09-15 20:30:00,Wallet,554.85,USD,Local Coffee Shop,Southern Europe,CUST-7729,0
28bbbe19,2026-09-15 20:38:00,Wallet,570.56,EUR,Netflix,Northern Europe,CUST-1769,0
6ad4a2a0,2026-09-15 20:50:00,Wallet,119.2,USD,Shopify Store,Southern Europe,CUST-4709,0
2ef73b81,2026-09-15 20:54:00,ACH,245.71,USD,GameStore,Southern Europe,CUST-9047,0
7f1f1d70,2026-09-15 20:56:00,ACH,710.77,EUR,Amazon,North America,CUST-2449,0
0fb29f32,2026-09-15 21:02:00,Wallet,536.04,EUR,Uber,Eastern Europe,CUST-5851,0
ba63bc58,2026-09-15 21:04:00,Wallet,654.47,USD,Shopify Store,North America,CUST-4845,0
5b43627c,2026-09-15 21:09:00,Wallet,268.39,USD,Netflix,Eastern Europe,CUST-3095,0
759df110,2026-09-15 21:18:00,Wallet,248.65,EUR,Local Coffee Shop,North America,CUST-2055,0
d8ba9c9f,2026-09-15 21:32:00,Card,235.62,EUR,Spotify,Northern Europe,CUST-2802,0
d4ab0fe1,2026-09-15 21:33:00,Card,309.35,USD,Netflix,Northern Europe,CUST-3488,0
2163cb72,2026-09-15 21:35:00,ACH,15.95,EUR,Fashion Outlet,Southern Europe,CUST-9710,0
a0e8d125,2026-09-15 21:41:00,Wallet,96.55,USD,Netflix,Eastern Europe,CUST-8890,0
37e7b77b,2026-09-15 21:48:00,Wallet,426.65,USD,Grocery Mart,North America,CUST-2279,0
ac650108,2026-09-15 21:57:00,Wallet,83.94,EUR,Uber,Northern Europe,CUST-5225,0
534bf78e,2026-09-15 22:26:00,Card,470.83,USD,Pharmacy Plus,Northern Europe,CUST-8489,0
35312402,2026-09-15 22:27:00,ACH,327.89,USD,Local Coffee Shop,Western Europe,CUST-4275,0
e7367298,2026-09-15 22:31:00,Card,151.27,EUR,Fashion Outlet,North America,CUST-3776,0
7a056011,2026-09-15 22:37:00,Card,614.62,EUR,Fashion Outlet,Western Europe,CUST-8248,0
15b44661,2026-09-15 22:39:00,ACH,63.87,EUR,Fashion Outlet,Southern Europe,CUST-1124,0
1d4d93c8,2026-09-15 22:40:00,Wallet,311.47,EUR,Amazon,Northern Europe,CUST-8577,0
b399042e,2026-09-15 22:41:00,Card,580.62,EUR,Pharmacy Plus,North America,CUST-9756,0
694cbadb,2026-09-15 22:48:00,ACH,469.27,USD,Grocery Mart,Eastern Europe,CUST-5796,0
34fdb91e,2026-09-15 22:56:00,Card,669.61,USD,Fashion Outlet,Southern Europe,CUST-4711,0
1063de7a,2026-09-15 22:57:00,Card,142.57,USD,Local Coffee Shop,Northern Europe,CUST-5221,0
bef6d5dd,2026-09-15 22:57:00,Wallet,209.86,EUR,Netflix,Northern Europe,CUST-9257,0
3df453c6,2026-09-15 22:57:00,Card,728.94,EUR,Local Coffee Shop,Southern Europe,CUST-3776,0
0c21dc67,2026-09-15 23:13:00,ACH,534.76,EUR,Pharmacy Plus,Northern Europe,CUST-9829,0
3517963f,2026-09-15 23:24:00,Wallet,412.93,EUR,Uber,Southern Europe,CUST-2451,0
5e4edc56,2026-09-15 23:38:00,Wallet,313.83,USD,Travel Booking,Eastern Europe,CUST-8097,0
c8e87079,2026-09-15 23:42:00,Card,622.05,EUR,Pharmacy Plus,Eastern Europe,CUST-9530,0
804f1fda,2026-09-15 23:43:00,Card,58.06,USD,Fashion Outlet,Eastern Europe,CUST-4402,0
e917643e,2026-09-15 23:51:00,Card,693.95,USD,Grocery Mart,Western Europe,CUST-3822,0
593ead27,2026-09-15 23:54:00,Wallet,604.22,USD,GameStore,Western Europe,CUST-9667,0
f198f70c,2026-09-16 00:03:00,Card,566.06,USD,Shopify Store,Southern Europe,CUST-6405,0
040dadae,2026-09-16 00:27:00,ACH,217.61,USD,Shopify Store,Northern Europe,CUST-3775,0
fd4f171d,2026-09-16 00:44:00,Card,571.79,EUR,Shopify Store,Southern Europe,CUST-8751,0
8df518ba,2026-09-16 00:53:00,Wallet,714.1,USD,Uber,Eastern Europe,CUST-2533,0
f08b882c,2026-09-16 00:56:00,Wallet,51.05,USD,Shopify Store,Southern Europe,CUST-1442,0
a48b1aef,2026-09-16 01:06:00,ACH,126.9,EUR,Travel Booking,Southern Europe,CUST-1919,0
daa7a283,2026-09-16 01:13:00,Card,522.98,EUR,Local Coffee Shop,Eastern Europe,CUST-6403,0
2210c91e,2026-09-16 01:15:00,Card,42.48,USD,Netflix,Northern Europe,CUST-3708,0
8da5ae58,2026-09-16 01:32:00,Card,494.0,EUR,Travel Booking,Eastern Europe,CUST-9855,0
4683506c,2026-09-16 01:42:00,Card,126.23,EUR,Pharmacy Plus,North America,CUST-7230,0
d4a33351,2026-09-16 01:42:00,Wallet,454.07,EUR,Travel Booking,North America,CUST-6644,0
bf6fa980,2026-09-16 01:46:00,Card,354.37,EUR,Electronics Hub,Southern Europe,CUST-3177,0
630556ee,2026-09-16 01:58:00,Wallet,712.59,EUR,Electronics Hub,Northern Europe,CUST-3698,0
336777f3,2026-09-16 02:04:00,Card,292.45,USD,Local Coffee Shop,Western Europe,CUST-7991,0
13b4fa06,2026-09-16 02:09:00,Wallet,604.3,EUR,Electronics Hub,Northern Europe,CUST-5524,0
c8d8462b,2026-09-16 02:15:00,Card,267.83,USD,Amazon,Southern Europe,CUST-6833,0
710592d9,2026-09-16 02:15:00,ACH,35.1,EUR,Electronics Hub,Southern Europe,CUST-2044,0
a84e82f3,2026-09-16 02:18:00,ACH,313.1,USD,Spotify,Western Europe,CUST-2888,0
